trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,delayed,transport_type_encoded,weather_condition_encoded,event_type_encoded,season_encoded
T00861,2023-01-10,04:15:00,Bus,Route_3,Station_43,Station_12,04:17:00,05:09:00,1.0183649542780113,-0.38647829178801163,-1.4482875399797732,1.4897443095310754,0.38815857161988915,1.3389959618796157,-0.38963096067915587,1.0526227921013014,0,1,1,1,0,3,1,0
T00862,2023-01-10,04:30:00,Train,Route_16,Station_38,Station_28,04:32:00,05:27:00,0.5250109191009369,-1.4951366159073791,-1.3437265357306765,-0.2318779196701277,1.2572351555885937,-0.23541816512211633,0.23559502242155453,-1.3773491886241636,1,0,1,0,2,1,1,0
T00863,2023-01-10,04:45:00,Train,Route_7,Station_40,Station_28,04:46:00,05:28:00,0.03165688392386241,-0.4973441241999484,0.7387801322305052,1.588122722628287,1.0254813998636059,-0.23541816512211633,-0.4225375913686669,1.6686720266514192,0,0,1,1,2,4,4,0
T00864,2023-01-10,05:00:00,Metro,Route_20,Station_36,Station_33,05:02:00,05:30:00,0.8539136092189865,1.0547775295671662,-1.4918546250835636,0.06325731962150713,0.2722816937573952,-1.1523846346945534,-0.4225375913686669,-0.8639748264990653,0,1,1,1,1,2,1,0
T00865,2023-01-10,05:15:00,Bus,Route_14,Station_50,Station_19,05:17:00,06:03:00,0.5250109191009369,-0.9408074538476954,1.4445669109119095,-0.5762023655103683,-0.7706102070050503,-0.8236608059799063,-0.4225375913686669,0.7103732173512359,0,0,1,0,0,2,4,0
T00866,2023-01-10,05:30:00,Bus,Route_9,Station_43,Station_28,05:31:00,05:52:00,-1.4484052216073608,-1.162539118671569,0.834627719458844,0.40758176546174774,-1.0023639627300382,1.4947072491655011,-0.4225375913686669,1.394872366851367,0,0,1,0,0,0,0,0
T00867,2023-01-10,05:45:00,Train,Route_15,Station_37,Station_49,05:46:00,06:05:00,-0.9550511864302865,-0.8299416214357587,-0.5856592549247233,0.26001414581593035,-1.4079330352487671,-1.2215896512660582,-0.4225375913686669,1.0526227921013014,0,0,1,1,2,5,1,0
T00868,2023-01-10,06:00:00,Tram,Route_3,Station_15,Station_37,06:04:00,06:38:00,0.8539136092189865,-0.9408074538476954,-0.48981166769638435,0.7519062113019883,1.6048657891760756,1.6504185364513864,-0.4225375913686669,-1.3088992736741505,0,1,1,0,3,1,1,0
T00869,2023-01-10,06:15:00,Train,Route_2,Station_28,Station_26,06:18:00,06:56:00,0.6894622641599617,0.5004483675074825,0.015566519507584406,0.3092033523645361,0.38815857161988915,0.04140190116390239,-0.29091106861062266,-0.5217252517489999,0,0,1,1,2,4,1,0
T00870,2023-01-10,06:30:00,Bus,Route_2,Station_18,Station_35,06:30:00,07:03:00,0.8539136092189865,0.6113141999194192,-0.4985250847171424,0.21082493926732454,1.0254813998636059,-0.13161064026485936,-0.4225375913686669,0.43657355755118354,0,0,1,1,0,5,1,0
T00871,2023-01-10,06:45:00,Metro,Route_3,Station_34,Station_34,06:45:00,07:18:00,1.347267644396061,-1.162539118671569,0.9740423917909733,0.604338591656171,0.09846637696365426,-1.100480872265925,-0.4225375913686669,-0.00835088962390159,0,0,1,0,1,0,3,0
T00872,2023-01-10,07:00:00,Train,Route_18,Station_22,Station_35,07:02:00,07:35:00,-0.46169715125321203,-0.9408074538476954,1.6449755023893455,-1.5599864964824843,-1.1182408405925321,0.5777407795930637,-0.4225375913686669,0.8472730472512621,0,1,1,0,2,3,1,0
T00873,2023-01-10,07:15:00,Bus,Route_14,Station_11,Station_40,07:19:00,08:07:00,-1.1195025314893112,1.0547775295671662,0.2856824471510847,1.1946090702394405,-0.7706102070050503,-0.11430938612198324,2.8681254775824403,-1.0008746563990916,0,1,1,1,0,5,1,0
T00874,2023-01-10,07:30:00,Train,Route_20,Station_13,Station_16,07:32:00,08:02:00,-1.4484052216073608,0.722180032331356,-0.20226890601136763,0.16163573271871873,-1.465871474180014,-0.4257319606937542,-0.4225375913686669,0.29967372765115735,0,0,1,1,2,0,4,0
T00875,2023-01-10,07:45:00,Tram,Route_18,Station_4,Station_38,07:45:00,08:42:00,-0.9550511864302865,1.2765091943910398,-0.9777630208588368,-1.5107972899338784,-1.4079330352487671,-0.7890582976941539,-0.4225375913686669,-1.6853738058992225,0,0,1,1,3,1,1,0
T00876,2023-01-10,08:00:00,Train,Route_10,Station_22,Station_13,08:01:00,08:31:00,0.360559574041912,-0.053880794552201336,0.5209447067115531,-1.4616080833852727,-1.176179279523779,-1.4811084634092007,-0.4225375913686669,0.16277389775113116,0,0,1,1,2,3,3,0
T00877,2023-01-10,08:15:00,Train,Route_2,Station_7,Station_23,08:18:00,09:12:00,0.8539136092189865,0.27871670268360893,0.634219127981408,-1.0680944309964262,1.3151735945198406,0.09330566359253104,-0.4225375913686669,-0.3848254218489736,0,0,1,1,2,2,1,0
T00878,2023-01-10,08:30:00,Bus,Route_1,Station_43,Station_22,08:34:00,09:28:00,1.1828162993370361,-1.162539118671569,0.634219127981408,1.6865011357254986,0.15640481589490124,-0.6160457562653922,-0.38963096067915587,-0.7955249115490521,0,1,1,0,0,0,1,0
T00879,2023-01-10,08:45:00,Bus,Route_4,Station_24,Station_16,08:46:00,09:37:00,-1.4484052216073608,-1.162539118671569,-1.6574095484779672,-1.1664728440936378,-0.01741050089883969,0.7507533210218255,-0.4225375913686669,0.8814980047262686,0,0,1,0,0,2,0,0
T00880,2023-01-10,09:00:00,Bus,Route_14,Station_4,Station_28,09:03:00,09:52:00,-1.4484052216073608,1.165643361979103,1.383572991766603,1.2929874833366521,-0.5388564512800624,0.8026570834504541,-0.4225375913686669,1.5659971542263995,0,0,1,1,0,3,1,0
T00881,2023-01-10,09:15:00,Train,Route_1,Station_28,Station_48,09:19:00,10:03:00,0.1961082289828872,0.16785087027167217,-0.5769458379039651,-0.42863474586455086,0.677850766276124,-0.5641419938367637,-0.4225375913686669,-1.6511488484242158,0,0,1,1,2,0,1,0
T00882,2023-01-10,09:30:00,Tram,Route_14,Station_15,Station_35,09:34:00,09:54:00,0.360559574041912,0.27871670268360893,0.8433411364796021,0.8994738309478058,-0.7706102070050503,0.6123432878788163,0.23559502242155453,0.402348600076177,0,0,1,1,3,0,0,0
T00883,2023-01-10,09:45:00,Metro,Route_16,Station_1,Station_45,09:45:00,10:10:00,-0.9550511864302865,-1.162539118671569,0.8956216386041504,-1.1664728440936378,-0.1912258176925806,-0.80635955183703,-0.4225375913686669,1.6002221117014062,0,0,1,0,1,3,1,0
T00884,2023-01-10,10:00:00,Metro,Route_14,Station_3,Station_46,10:01:00,10:50:00,-0.9550511864302865,-1.2734049510835057,0.512231289690795,-1.363229670288061,-1.581748352042508,0.8026570834504541,-0.4225375913686669,-0.9666496989240849,0,1,1,0,1,1,1,0
T00885,2023-01-10,10:15:00,Bus,Route_20,Station_14,Station_8,10:19:00,10:50:00,-1.4484052216073608,0.8330458647432927,-0.37653724642652925,-0.9697160178992147,1.7207426670385695,-1.6541210048379624,-0.4225375913686669,0.1285489402761246,0,0,1,1,0,0,1,0
T00886,2023-01-10,10:30:00,Bus,Route_3,Station_38,Station_44,10:34:00,11:20:00,0.360559574041912,-0.4973441241999484,0.36410320033790766,0.8010954178505941,-0.07534893983008666,-1.1869871429803058,-0.4225375913686669,-0.658625081649026,0,0,1,1,0,3,1,0
T00887,2023-01-10,10:45:00,Train,Route_3,Station_50,Station_22,10:48:00,11:29:00,-1.4484052216073608,0.5004483675074825,-1.6138424633741766,-0.47782395241315667,-1.639686790973755,-0.8582633142656585,-0.4225375913686669,1.1210727070513145,0,0,1,1,2,5,0,0
T00888,2023-01-10,11:00:00,Metro,Route_9,Station_1,Station_21,11:00:00,11:52:00,-0.2972458061941872,-0.053880794552201336,0.9043350556249086,-1.363229670288061,-0.07534893983008666,0.9756696248792158,-0.4225375913686669,-0.7955249115490521,0,0,1,1,1,2,1,0
T00889,2023-01-10,11:15:00,Bus,Route_6,Station_38,Station_26,11:17:00,11:47:00,1.1828162993370361,0.5004483675074825,-1.4047204548759828,0.45677097201035355,1.0834198387948528,-1.4811084634092007,-0.4225375913686669,-1.480024061049183,0,0,1,1,0,0,1,0
T00890,2023-01-10,11:30:00,Tram,Route_13,Station_38,Station_40,11:30:00,11:59:00,1.1828162993370361,-1.051673286259632,-0.3678238294057712,-0.8221483982533973,0.33022013268864214,-1.0485771098372965,-0.4225375913686669,-1.6511488484242158,0,0,1,0,3,5,0,0
T00891,2023-01-10,11:45:00,Tram,Route_2,Station_21,Station_21,11:47:00,12:28:00,1.1828162993370361,0.05698503785973542,-1.3960070378552247,-0.9205268113506089,0.21434325482614822,-0.4603344689795066,0.23559502242155453,1.46332228180138,0,0,1,1,3,0,0,0
T00892,2023-01-10,12:00:00,Bus,Route_8,Station_48,Station_25,12:01:00,12:29:00,-1.283953876548336,0.722180032331356,1.165737566247651,1.4405551029824695,0.38815857161988915,-1.671422258980839,-0.4225375913686669,1.2921974944263472,0,0,1,1,0,1,1,0
T00893,2023-01-10,12:15:00,Bus,Route_2,Station_29,Station_41,12:16:00,13:05:00,1.347267644396061,-1.4951366159073791,0.1636946088604717,-0.3302563327673393,0.677850766276124,0.9237658624505872,-0.4225375913686669,0.060099025326111506,0,0,1,0,0,3,1,0
T00894,2023-01-10,12:30:00,Metro,Route_4,Station_5,Station_1,12:34:00,13:02:00,1.1828162993370361,-1.4951366159073791,0.6516459620229244,-1.0680944309964262,-1.6976252299050019,0.23171569673554024,-0.4225375913686669,1.46332228180138,0,0,1,0,1,0,1,0
T00895,2023-01-10,12:45:00,Metro,Route_15,Station_49,Station_6,12:46:00,13:07:00,-0.2972458061941872,1.0547775295671662,0.6255057109606501,-0.9205268113506089,1.7207426670385695,1.4082009784511202,-0.4225375913686669,-0.7612999540740456,0,1,1,1,1,3,1,0
T00896,2023-01-10,13:00:00,Train,Route_4,Station_10,Station_23,13:04:00,13:53:00,-1.4484052216073608,-0.38647829178801163,1.1831644002891673,-1.1172836375450321,-0.24916425662382757,-1.6022172424093342,-0.4225375913686669,1.46332228180138,0,0,1,1,2,4,4,0
T00897,2023-01-10,13:15:00,Metro,Route_13,Station_28,Station_23,13:15:00,14:02:00,-1.283953876548336,-0.6082099566118851,-1.2914460336061278,1.3421766898852578,-1.6976252299050019,-0.7717570435512777,-0.4225375913686669,1.6002221117014062,0,1,1,1,1,0,2,0
T00898,2023-01-10,13:30:00,Tram,Route_12,Station_21,Station_43,13:31:00,14:08:00,-0.9550511864302865,1.60910669162685,0.5470849577738272,-0.13349950657291607,1.6628042281073225,0.8199583375933303,-0.4225375913686669,1.2921974944263472,0,0,1,1,3,1,0,0
T00899,2023-01-10,13:45:00,Tram,Route_13,Station_50,Station_43,13:45:00,14:27:00,-0.7905998413712617,1.165643361979103,0.2508287790680525,-0.3302563327673393,1.6048657891760756,0.6296445420216924,-0.4225375913686669,1.0183978346262947,0,0,1,1,3,1,1,0
T00900,2023-01-10,14:00:00,Bus,Route_14,Station_7,Station_23,14:00:00,14:51:00,0.6894622641599617,1.165643361979103,-1.6486961314572093,0.06325731962150713,-1.523809913111261,-0.8582633142656585,-0.4225375913686669,0.2654487701761508,0,1,1,1,0,5,0,0
T00901,2023-01-10,14:15:00,Metro,Route_20,Station_3,Station_32,14:16:00,14:47:00,-0.7905998413712617,0.8330458647432927,-1.0474703570249015,0.5059601785589594,0.5040354494823831,0.35282447573567366,0.23559502242155453,-0.9324247414490784,1,0,1,1,1,1,1,0
T00902,2023-01-10,14:30:00,Train,Route_18,Station_45,Station_30,14:30:00,15:22:00,1.0183649542780113,-1.4951366159073791,-0.8209215144851915,-0.5762023655103683,-0.9444255237987913,1.0448746414507206,-0.4225375913686669,-0.45327533679898674,0,0,1,0,2,3,2,0
T00903,2023-01-10,14:45:00,Tram,Route_6,Station_47,Station_13,14:46:00,15:38:00,1.347267644396061,0.9439116971552295,-1.500568042104322,-1.0680944309964262,0.9096045220011119,-1.584915988266458,-0.4225375913686669,-0.7955249115490521,0,0,1,1,3,4,1,0
T00904,2023-01-10,15:00:00,Tram,Route_11,Station_20,Station_43,15:01:00,15:52:00,1.6761703345141106,-1.4951366159073791,-0.5159519187586586,-1.5107972899338784,-0.7126717680738034,0.785355829307578,-0.4225375913686669,1.5659971542263995,0,1,1,0,3,1,1,0
T00905,2023-01-10,15:15:00,Train,Route_2,Station_19,Station_18,15:16:00,15:39:00,1.1828162993370361,-1.4951366159073791,-1.6574095484779672,0.8502846243991999,0.21434325482614822,-0.8409620601227824,-0.4225375913686669,0.3681236426011704,0,0,1,0,2,0,1,0
T00906,2023-01-10,15:30:00,Train,Route_19,Station_35,Station_23,15:32:00,15:52:00,-0.46169715125321203,-0.053880794552201336,0.17240802588122991,-0.2810671262187335,-1.6976252299050019,1.581213519879882,-0.4225375913686669,1.6686720266514192,0,0,1,1,2,1,1,0
T00907,2023-01-10,15:45:00,Tram,Route_19,Station_4,Station_15,15:45:00,16:11:00,1.347267644396061,-1.162539118671569,-1.0126166889418693,1.1946090702394405,1.3151735945198406,0.1625106801640358,-0.4225375913686669,-0.00835088962390159,0,0,1,0,3,4,1,0
T00908,2023-01-10,16:00:00,Tram,Route_5,Station_5,Station_33,16:03:00,16:43:00,-0.2972458061941872,-1.3842707834954424,-0.7512141783191267,-0.3794455393159451,-0.4809180123488155,-1.584915988266458,-0.4225375913686669,-1.5142490185241897,0,1,1,0,3,3,4,0
T00909,2023-01-10,16:15:00,Train,Route_19,Station_1,Station_21,16:16:00,16:56:00,0.1961082289828872,0.16785087027167217,1.4184266598496353,-0.47782395241315667,-0.8285486459362973,-0.30462318169362107,-0.4225375913686669,-0.9666496989240849,1,0,1,1,2,0,2,0
T00910,2023-01-10,16:30:00,Tram,Route_2,Station_4,Station_39,16:30:00,17:12:00,1.0183649542780113,-0.16474662696413808,-0.0018603145339318487,-0.8713376048020031,-0.4809180123488155,1.6331172823085105,-0.4225375913686669,-0.17947567699893432,0,0,1,1,3,5,0,0
T00911,2023-01-10,16:45:00,Bus,Route_10,Station_12,Station_23,16:49:00,17:34:00,0.6894622641599617,1.0547775295671662,-0.8122080974644333,0.014068113072901326,1.1413582777260998,0.8199583375933303,-0.4225375913686669,1.3264224519013539,0,0,1,1,0,5,0,0
T00912,2023-01-10,17:00:00,Bus,Route_2,Station_27,Station_27,17:01:00,17:37:00,1.6761703345141106,0.8330458647432927,0.32924953225487513,-1.363229670288061,-0.8285486459362973,-0.6679495186940206,-0.38963096067915587,0.9157229622012752,0,1,1,1,0,5,1,0
T00913,2023-01-10,17:15:00,Train,Route_11,Station_42,Station_45,17:16:00,18:06:00,0.8539136092189865,0.9439116971552295,-1.0474703570249015,-0.8713376048020031,-0.13328737876133365,0.28361945916416886,2.8681254775824403,-0.7955249115490521,0,0,1,1,2,0,1,0
T00914,2023-01-10,17:30:00,Metro,Route_18,Station_23,Station_44,17:33:00,17:56:00,1.6761703345141106,-0.38647829178801163,-1.4918546250835636,1.096230657142229,-0.13328737876133365,0.37012572987854975,-0.38963096067915587,-0.9324247414490784,0,0,1,1,1,5,1,0
T00915,2023-01-10,17:45:00,Train,Route_15,Station_25,Station_18,17:47:00,18:37:00,0.1961082289828872,-0.38647829178801163,-1.6835497995402413,-0.18268871312152188,1.4310504723823347,-1.6195184965522103,-0.4225375913686669,-1.5142490185241897,0,1,1,1,2,1,1,0
T00916,2023-01-10,18:00:00,Train,Route_9,Station_21,Station_24,18:02:00,18:24:00,0.03165688392386241,-0.38647829178801163,1.566554749202523,0.6535277982047767,-0.4809180123488155,-1.0831796181230489,-0.38963096067915587,1.6686720266514192,0,0,1,1,2,0,4,0
T00917,2023-01-10,18:15:00,Metro,Route_19,Station_24,Station_47,18:16:00,19:02:00,-0.2972458061941872,0.8330458647432927,0.7736338003135373,0.604338591656171,1.4889889113135817,0.197113188449788,-0.4225375913686669,0.9499479196762818,1,0,1,1,1,0,0,0
T00918,2023-01-10,18:30:00,Metro,Route_9,Station_25,Station_40,18:30:00,18:57:00,-1.4484052216073608,-1.4951366159073791,1.03503631093628,1.4405551029824695,-1.4079330352487671,-0.30462318169362107,0.23559502242155453,-0.07680080457391468,0,1,1,0,1,0,1,0
T00919,2023-01-10,18:45:00,Metro,Route_3,Station_45,Station_42,18:49:00,19:19:00,-0.6261484963122369,-0.27561245937607487,1.662402336430862,-0.13349950657291607,-0.3071026955550746,-1.0485771098372965,-0.38963096067915587,-1.6511488484242158,0,1,1,1,1,2,1,0
T00920,2023-01-10,19:00:00,Bus,Route_9,Station_46,Station_7,19:04:00,19:23:00,1.5117189894550858,1.60910669162685,1.496847413036458,0.7027170047533825,0.677850766276124,0.9756696248792158,-0.38963096067915587,-1.6853738058992225,0,0,1,1,0,3,1,0
T00921,2023-01-10,19:15:00,Tram,Route_14,Station_32,Station_50,19:15:00,20:08:00,1.6761703345141106,0.05698503785973542,0.8172008854173278,-1.5599864964824843,-1.639686790973755,-0.010501861264725949,-0.4225375913686669,-1.5142490185241897,0,0,1,1,3,2,1,0
T00922,2023-01-10,19:30:00,Bus,Route_19,Station_32,Station_48,19:31:00,19:54:00,1.0183649542780113,-0.38647829178801163,0.6690727960644405,0.014068113072901326,-1.3499945963175202,-0.6333470104082684,-0.4225375913686669,0.9841728771512883,0,0,1,1,0,2,1,0
T00923,2023-01-10,19:45:00,Tram,Route_7,Station_5,Station_20,19:49:00,20:37:00,-1.4484052216073608,-1.4951366159073791,-0.5769458379039651,-0.3794455393159451,1.3151735945198406,-1.1523846346945534,-0.4225375913686669,-1.035099613874098,0,1,1,0,3,2,4,0
T00924,2023-01-10,20:00:00,Bus,Route_16,Station_36,Station_27,20:02:00,20:24:00,0.6894622641599617,0.27871670268360893,-1.3872936208344668,-1.60917570303109,-0.7706102070050503,0.404728238164302,-0.4225375913686669,-1.4457991035741766,0,1,1,1,0,3,1,0
T00925,2023-01-10,20:15:00,Tram,Route_16,Station_46,Station_6,20:15:00,21:12:00,0.03165688392386241,-0.8299416214357587,0.24211536204729434,-1.4616080833852727,0.2722816937573952,0.5950420337359401,-0.4225375913686669,-1.343124231149157,0,0,1,1,3,2,1,0
T00926,2023-01-10,20:30:00,Bus,Route_1,Station_42,Station_27,20:33:00,21:23:00,-0.46169715125321203,-0.8299416214357587,0.25954219608881074,0.45677097201035355,-0.5967948902113094,0.6123432878788163,-0.4225375913686669,1.4290973243263734,0,0,1,1,0,5,0,0
T00927,2023-01-10,20:45:00,Metro,Route_4,Station_49,Station_9,20:46:00,21:30:00,-1.4484052216073608,0.722180032331356,1.566554749202523,-0.6253915720589741,0.793727644138618,-0.9447695849800394,-0.4225375913686669,-0.9324247414490784,0,1,1,1,1,0,1,0
T00928,2023-01-10,21:00:00,Train,Route_4,Station_42,Station_45,21:00:00,21:20:00,1.6761703345141106,1.165643361979103,-0.21098232303212583,-1.412418876836667,-1.639686790973755,0.35282447573567366,2.8681254775824403,-0.6244001241740195,0,0,1,1,2,0,1,0
T00929,2023-01-10,21:15:00,Bus,Route_7,Station_39,Station_31,21:19:00,21:38:00,1.5117189894550858,1.0547775295671662,0.6516459620229244,1.2437982767880464,-1.3499945963175202,1.4255022325939966,-0.4225375913686669,0.9157229622012752,0,0,1,1,0,1,1,0
T00930,2023-01-10,21:30:00,Tram,Route_8,Station_16,Station_21,21:31:00,22:28:00,-1.283953876548336,-1.4951366159073791,0.2508287790680525,1.4405551029824695,0.09846637696365426,-0.47763572312238284,-0.4225375913686669,-0.28215054942395396,0,0,1,0,3,4,1,0
T00931,2023-01-10,21:45:00,Metro,Route_17,Station_33,Station_26,21:47:00,22:30:00,-1.4484052216073608,1.7199725240387869,-1.1346045272324823,-1.4616080833852727,1.0834198387948528,-0.9793720932657918,0.23559502242155453,1.0526227921013014,0,0,1,1,1,5,1,0
T00932,2023-01-10,22:00:00,Bus,Route_5,Station_49,Station_40,22:01:00,22:52:00,-0.6261484963122369,-1.4951366159073791,0.31182269821335906,-0.5762023655103683,-0.6547333291425564,0.9583683707363397,2.8681254775824403,-1.5826989334742028,0,1,1,0,0,3,1,0
T00933,2023-01-10,22:15:00,Bus,Route_7,Station_21,Station_48,22:16:00,23:07:00,-0.2972458061941872,-1.162539118671569,0.12884094077743952,0.06325731962150713,-1.0603024016612852,-1.100480872265925,-0.4225375913686669,0.9499479196762818,0,1,1,0,0,4,2,0
T00934,2023-01-10,22:30:00,Metro,Route_20,Station_9,Station_45,22:32:00,22:57:00,0.6894622641599617,-0.9408074538476954,-0.028000565596206,0.45677097201035355,-1.234117718455026,-0.8236608059799063,-0.4225375913686669,0.6761482598762294,0,0,1,0,1,0,1,0
T00935,2023-01-10,22:45:00,Bus,Route_20,Station_6,Station_13,22:47:00,23:24:00,-0.1327944611351624,-0.16474662696413808,0.032993353549100504,0.7519062113019883,-0.1912258176925806,-1.3599996844090676,-0.4225375913686669,1.2921974944263472,0,0,1,1,0,2,1,0
T00936,2023-01-10,23:00:00,Train,Route_4,Station_45,Station_49,23:01:00,23:35:00,1.0183649542780113,-1.3842707834954424,-1.1781716123362729,0.45677097201035355,-0.9444255237987913,-0.7717570435512777,-0.4225375913686669,-1.2746743161991438,0,0,1,0,2,1,1,0
T00937,2023-01-10,23:15:00,Bus,Route_6,Station_35,Station_23,23:17:00,23:55:00,1.6761703345141106,0.6113141999194192,-0.1412749868660611,1.3421766898852578,-1.639686790973755,-0.287321927550745,0.23559502242155453,-0.5217252517489999,0,1,1,1,0,1,1,0
T00938,2023-01-10,23:30:00,Train,Route_7,Station_39,Station_20,23:30:00,00:15:00,0.360559574041912,0.8330458647432927,0.35538978331714943,-0.3302563327673393,-0.5388564512800624,-1.4811084634092007,-0.29091106861062266,-0.5559502092240064,0,0,1,1,2,0,1,0
T00939,2023-01-10,23:45:00,Train,Route_18,Station_22,Station_37,23:47:00,00:27:00,-0.6261484963122369,-0.4973441241999484,-0.04542739963772225,-0.5270131589617625,-1.523809913111261,1.3043934535938628,-0.4225375913686669,-0.04257584709890814,0,0,1,1,2,5,1,0
T00940,2023-01-11,00:00:00,Metro,Route_5,Station_41,Station_28,00:02:00,00:37:00,0.5250109191009369,0.722180032331356,-0.054140816658480306,-1.2648512571908495,1.7207426670385695,0.07600440944965492,0.23559502242155453,1.2579725369513406,0,0,2,1,1,4,1,0
T00941,2023-01-11,00:15:00,Bus,Route_20,Station_5,Station_17,00:16:00,01:05:00,0.8539136092189865,-0.7190757890238219,-1.4831412080628055,-0.035121093475704475,1.1992967166573467,0.3355232215927975,-0.38963096067915587,0.9499479196762818,0,0,2,1,0,1,1,0
T00942,2023-01-11,00:30:00,Metro,Route_3,Station_42,Station_28,00:30:00,01:01:00,1.5117189894550858,-0.053880794552201336,-1.091037442128692,0.9486630374964116,-0.5388564512800624,-0.4257319606937542,2.8681254775824403,-1.3773491886241636,0,0,2,1,1,0,1,0
T00943,2023-01-11,00:45:00,Bus,Route_7,Station_23,Station_41,00:48:00,01:05:00,1.0183649542780113,-0.4973441241999484,-0.6379397570492717,-0.5270131589617625,1.0254813998636059,0.6123432878788163,2.8681254775824403,-0.9324247414490784,0,1,2,1,0,5,1,0
T00944,2023-01-11,01:00:00,Bus,Route_14,Station_17,Station_2,01:03:00,01:28:00,-0.9550511864302865,1.0547775295671662,-0.28940307621894845,0.45677097201035355,-0.4809180123488155,-0.2181169109792402,-0.4225375913686669,0.8130480897762555,0,0,2,1,0,0,0,0
T00945,2023-01-11,01:15:00,Tram,Route_7,Station_12,Station_25,01:19:00,01:37:00,0.360559574041912,0.27871670268360893,0.32053611523411724,-1.1664728440936378,1.0834198387948528,0.9237658624505872,-0.4225375913686669,-0.24792559194894742,0,0,2,1,3,0,3,0
T00946,2023-01-11,01:30:00,Bus,Route_5,Station_23,Station_50,01:32:00,02:15:00,-1.4484052216073608,1.7199725240387869,1.2528717364552318,-1.5599864964824843,-1.639686790973755,1.1313809121651013,-0.4225375913686669,-0.00835088962390159,0,0,2,1,0,5,1,0
T00947,2023-01-11,01:45:00,Metro,Route_5,Station_16,Station_41,01:47:00,02:13:00,-0.7905998413712617,1.60910669162685,-1.195598446377789,1.538933516079681,-0.7706102070050503,0.6123432878788163,2.8681254775824403,-1.1719994437741241,0,0,2,1,1,5,1,0
T00948,2023-01-11,02:00:00,Train,Route_2,Station_3,Station_6,02:00:00,02:35:00,0.5250109191009369,-1.051673286259632,-1.7009766335817575,-0.9205268113506089,-0.6547333291425564,-0.010501861264725949,2.8681254775824403,0.6419233024012229,0,0,2,0,2,5,1,0
T00949,2023-01-11,02:15:00,Bus,Route_6,Station_30,Station_11,02:18:00,02:58:00,1.5117189894550858,1.2765091943910398,-0.18484207196985153,1.4405551029824695,0.56197388841363,0.9929708790220919,-0.4225375913686669,1.155297664526321,1,0,2,1,0,0,1,0
T00950,2023-01-11,02:30:00,Tram,Route_15,Station_22,Station_38,02:34:00,03:03:00,0.6894622641599617,0.16785087027167217,-0.24583599111515803,0.8502846243991999,-0.36504113448632153,0.006799392878150164,-0.4225375913686669,-1.480024061049183,0,1,2,1,3,1,1,0
T00951,2023-01-11,02:45:00,Metro,Route_10,Station_9,Station_6,02:45:00,03:07:00,0.6894622641599617,-1.2734049510835057,0.17240802588122991,1.0470414505936232,-0.5967948902113094,-1.3253971761233152,-0.4225375913686669,0.9499479196762818,0,0,2,0,1,3,1,0
T00952,2023-01-11,03:00:00,Bus,Route_7,Station_29,Station_45,03:02:00,03:53:00,-0.6261484963122369,0.3895825350955457,1.148310732206135,-0.3794455393159451,0.4460970105511361,-1.3080959219804391,-0.29091106861062266,1.531772196751393,0,0,2,1,0,3,4,0
T00953,2023-01-11,03:15:00,Metro,Route_5,Station_47,Station_11,03:18:00,04:07:00,-0.7905998413712617,0.5004483675074825,1.043749727957038,-0.9697160178992147,-1.0603024016612852,1.581213519879882,-0.4225375913686669,0.778823132301249,0,0,2,1,1,0,1,0
T00954,2023-01-11,03:30:00,Tram,Route_1,Station_37,Station_14,03:34:00,04:13:00,-0.9550511864302865,-0.8299416214357587,-1.4047204548759828,-0.7237699851561857,-0.3071026955550746,-0.9620708391229157,-0.4225375913686669,-0.7955249115490521,0,1,2,1,3,0,0,0
T00955,2023-01-11,03:45:00,Tram,Route_13,Station_23,Station_2,03:46:00,04:13:00,-1.4484052216073608,-0.8299416214357587,1.505560830057216,0.3092033523645361,-0.4229795734175685,1.1140796580222254,-0.4225375913686669,0.9499479196762818,0,0,2,1,3,1,1,0
T00956,2023-01-11,04:00:00,Metro,Route_18,Station_13,Station_40,04:03:00,04:32:00,1.6761703345141106,1.2765091943910398,-1.3698667867929506,0.8994738309478058,1.1413582777260998,-0.8582633142656585,-0.29091106861062266,-1.343124231149157,0,1,2,1,1,5,0,0
T00957,2023-01-11,04:15:00,Bus,Route_13,Station_32,Station_3,04:19:00,04:36:00,0.1961082289828872,-0.16474662696413808,0.45995078756624636,-0.18268871312152188,1.6628042281073225,-0.2181169109792402,0.23559502242155453,-0.28215054942395396,0,0,2,1,0,0,1,0
T00958,2023-01-11,04:30:00,Train,Route_18,Station_46,Station_35,04:30:00,04:56:00,0.03165688392386241,-1.4951366159073791,0.5906520428776175,0.11244652617011293,0.21434325482614822,0.5604395254501876,-0.4225375913686669,1.0526227921013014,0,0,2,0,2,2,1,0
T00959,2023-01-11,04:45:00,Tram,Route_5,Station_47,Station_33,04:46:00,05:25:00,0.5250109191009369,-0.053880794552201336,0.6167922939398919,1.6865011357254986,0.09846637696365426,-1.1523846346945534,-0.4225375913686669,-0.4875002942739933,0,0,2,1,3,5,1,0
